name,address,zip,category,geoid,tier,reach_raw,need_composite,need_grounded,rank_score_composite,rank_score_grounded,rank_composite,rank_grounded,in_top50_both,greedy_pick_order,data_completeness
CANDLES AND MORE,2445 S BUCKNER BLVD Ste:110,75227,convenience_corner_store,48113009101,2.0,5022,0.420912,0.615252938851031,0.1576513710603556,0.17383467113772638,632,663,False,,complete
Blanco's Flawless Cuts,1218 North Josey Lane,,barbershop_beauty,48113013718,1.0,4108,0.483249,0.6262621448663281,0.157586640243697,0.14486929081698094,633,1141,False,,complete
Family Dollar #26050,6171 BONNIE VIEW ROAD,75241,liquor_store,48113016711,2.0,5430,0.399626,0.6336797647745276,0.15753813623307544,0.19386984258264492,634,469,False,,complete
HILTON GARDEN INN DALLAS,10350 N CENTRAL EXPY,75231,liquor_store,48113007822,3.0,7544,0.326831,0.42987960707786643,0.15747845527644158,0.17849804722529983,635,615,False,,complete
ROYAL MARKET,1326 W KINGSLEY RD,75041,liquor_store,48113018402,2.0,4829,0.43166,0.6712677394768762,0.15739491559811436,0.18313761165447182,636,560,False,,complete
TEXAS WIRELESS SUPPLY,6525 ABRAMS RD,75231,convenience_corner_store,48113007809,2.0,6148,0.368929,0.4963180023004522,0.15727121739199934,0.16960346402653192,637,729,False,,complete
WHITE ROCK TUMBLE & CHEER,6510 ABRAMS RD Ste:100,75231,barbershop_beauty,48113007809,2.0,6148,0.368929,0.4963180023004522,0.15727121739199934,0.16960346402653192,638,730,False,,complete
BLINK FITNESS,6515 ABRAMS RD,75231,barbershop_beauty,48113007809,2.0,6148,0.368929,0.4963180023004522,0.15727121739199934,0.16960346402653192,639,731,False,,complete
DALLAS NUTRITION,6523 ABRAMS RD,75231,convenience_corner_store,48113007809,2.0,6148,0.368929,0.4963180023004522,0.15727121739199934,0.16960346402653192,640,732,False,,complete
Family Dollar #30178,7570 MOUNTAIN CREEK PARKWAY,75249,liquor_store,48113016511,1.0,4366,0.46188,0.5745644328835816,0.15705390907696415,0.14063037958804958,641,1216,False,,complete
Family Dollar #26768,6300 Skillman St Ste 147B,75231,liquor_store,48113007809,2.0,6137,0.368929,0.4963180023004522,0.156989827770771,0.1693000095528345,642,736,False,,complete
SPEED KING WASH & DRY,10100 BRUTON RD Ste:301,75217,laundromat,48113011901,2.0,6349,0.361195,0.400560963610142,0.15692364097746844,0.13922399351516843,643,1243,False,37,complete
7-ELEVEN CONVENIENCE STORE #24466A,10100 BRUTON RD,75217,liquor_store,48113011901,2.0,6349,0.361195,0.400560963610142,0.15692364097746844,0.13922399351516843,644,1244,False,,complete
ADI'S CHEVRON,2313 S BUCKNER BLVD,75227,liquor_store,48113009101,2.0,4997,0.420912,0.615252938851031,0.15686656734141713,0.17296930539132194,645,679,False,,complete
Scrub-a-Duds Super Coin Laundry,2215 Gus Thomasson Road,,laundromat,48113012702,2.0,5006,0.420333,0.6321026779783646,0.15682507100093748,0.17826506222104108,646,618,False,,complete
BUY & RIDE STORE,8505 LAKE JUNE RD,75217,liquor_store,48113009203,2.0,4981,0.421646,0.6378891065401504,0.15677300988644352,0.1790779076305972,647,606,False,,complete
Casa View Villa Nail Salon,2403 Gus Thomasson Road,,barbershop_beauty,48113012702,2.0,5003,0.420333,0.6321026779783646,0.15673108873705355,0.17815823138071682,648,619,False,,complete
LEANING SIGN LIQUOR,406 N CARRIER PKWY,75050,liquor_store,48113015500,1.0,3251,0.570621,0.7158312249255363,0.15646539625222627,0.13185339416932756,649,1390,False,,complete
AL'S STOP & SHOP,7926 LAKE JUNE RD,75217,convenience_corner_store,48113009301,1.0,4035,0.486844,0.6553329109110991,0.15640792597880293,0.14922621706364975,650,1058,False,,complete
EL MAYOREO MEAT MARKET,1105 S WALTON WALKER BLVD,75211,convenience_corner_store,48113021200,1.0,4046,0.485431,0.6143637649933201,0.15619520325237027,0.13983821054394124,651,1231,False,,complete
MINI MART CONVENIENCE STORE,300 S ST AUGUSTINE RD,75217,convenience_corner_store,48113011701,1.0,4135,0.477828,0.6512134657592868,0.15611647800049802,0.15191797976026014,652,1006,False,,complete
I & H WHOLESALE,7925 GREAT TRINITY FOREST WAY,75217,grocery_food_mart,48113009304,1.0,3604,0.52734,0.795672134188592,0.15601690200939253,0.16317323064106543,653,805,False,,complete
CVS/PHARMACY #10880,8580 N MACARTHUR BLVD,75063,liquor_store,48113014130,3.0,8124,0.311762,0.3371263008940393,0.1559001430568264,0.14769546200078645,654,1097,False,,complete
Alexsandra's Suites,1739 North Galloway Avenue,75149,barbershop_beauty,48113017703,2.0,4793,0.431018,0.5545588948962277,0.155877547582682,0.14871826708692001,655,1071,False,,complete
The Market at JSOM,,,convenience_corner_store,48113980200,1.0,4315,0.463033,0.581416309277081,0.1557755213384988,0.14073469625343515,656,1214,False,,complete
LIL JOE REAL SMOKE BBQ,3142 E ILLINOIS AVE Ste:C,75216,convenience_corner_store,48113008604,1.0,4248,0.468056,0.7404278156747088,0.15574213963074773,0.17846360792404892,657,616,False,,complete
SAVERS COST PLUS #5253,1713 S BELT LINE RD,75051,liquor_store,48113016201,1.0,3786,0.507943,0.5600061184633105,0.1556860085115181,0.11869147091874113,658,1624,False,,complete
HIGHLAND HILLS COMMUNITY,3530 SIMPSON STUART RD,75241,laundromat,48113020200,1.0,4464,0.451648,0.6390124541819242,0.15547300485224547,0.1607869341663988,659,867,False,,complete
HONSUSHI,1902 E Belt Line Rd,75006,liquor_store,48113013729,2.0,5055,0.415107,0.5538596562463778,0.15540686210491947,0.15663879882351606,660,934,False,,complete
LA SALSA VERDE TAQUERIA,1916 E BELT LINE RD STE A,75006,liquor_store,48113013729,2.0,5055,0.415107,0.5538596562463778,0.15540686210491947,0.15663879882351606,661,935,False,,complete
AT&T AUTHORIZED RETAILER #2406,5521 GREENVILLE AVE Ste:101,,convenience_corner_store,48113007909,3.0,9009,0.294224,0.40963337350026974,0.15522026691513624,0.2023834003771272,662,423,False,,complete
ZAR,5521 GREENVILLE AVE Ste:106B,75206,convenience_corner_store,48113007909,3.0,9009,0.294224,0.40963337350026974,0.15522026691513624,0.2023834003771272,663,424,False,,complete
Elegance Beauty Salon,617 West Main Street #B,75050,barbershop_beauty,48113015500,1.0,3225,0.570621,0.7158312249255363,0.15521405810932937,0.1307988914783394,664,1403,False,,complete
LA TEXICA,1721 BARNES BRIDGE RD,75228,convenience_corner_store,48113012701,2.0,4965,0.419182,0.6768378354736461,0.1549017883458721,0.1899295130204067,665,499,False,,complete
Taqueria Moctezuma Inc,4117 N Story Rd,75038,liquor_store,48113014310,2.0,5622,0.386493,0.5964851443126667,0.1548545389748294,0.18836871822702364,666,512,False,,complete
TERES WESTERN & BOOTS,8033 LAKE JUNE RD,75217,convenience_corner_store,48113009301,1.0,3989,0.486844,0.6553329109110991,0.15462483685983763,0.1475250012061707,667,1103,False,,complete
GARIBALDI BEAUTY SALON,8017 LAKE JUNE RD Ste:D,75217,barbershop_beauty,48113009301,1.0,3989,0.486844,0.6553329109110991,0.15462483685983763,0.1475250012061707,668,1104,False,,complete
DOLLAR PLUS STORE,2901 S FIFTH STREET STE B,75041,liquor_store,48113018300,1.0,4471,0.449454,0.6253743003250053,0.15462019436919955,0.15743598440596318,669,920,False,,complete
GP SMOKE SHOP,809 W Jefferson St STE A,75051,liquor_store,48113016100,1.0,3356,0.552116,0.6889898339024092,0.15457629450462243,0.13078915722118198,670,1404,False,,complete
SUPER MERCADO MONTERREY,1120 S WESTMORELAND ROAD,75211,liquor_store,48113006402,2.0,6062,0.368137,0.5840281296565564,0.1545345380245811,0.19864905710904204,671,445,False,,complete
TOBACCO AND MORE,10818 DENNIS RD Ste:103A,75229,convenience_corner_store,48113009611,2.0,4963,0.418371,0.5555152706469191,0.1543894295611812,0.1542735348207599,672,971,False,,complete
Tom Thumb #3614,315 S Hampton Rd,75208,liquor_store,48113004500,1.0,4566,0.442264,0.5314095168877079,0.15423549692238092,0.13542904942004594,673,1331,False,,complete
KIEST SHELL,4411 W KIEST BLVD,75236,convenience_corner_store,48113010807,1.0,3796,0.503504,0.7808006040999902,0.15421348175956623,0.1685303788661123,674,741,False,,complete
WHEATLAND SHELL,3805 W WHEATLAND RD,75237,liquor_store,48113016635,1.0,3930,0.490644,0.7316371823577514,0.15400733026801605,0.16306265236800357,675,808,False,,complete
VILLA NAIL SPA,2403 GUS THOMASSON RD,,barbershop_beauty,48113017815,1.0,4578,0.440902,0.5417741343935772,0.1539437980832353,0.13858874533557494,676,1271,False,,complete
DOLLAR GENERAL STORE #3369,839 W CENTERVILLE RD,75041,liquor_store,48113018403,2.0,5345,0.397688,0.7163429327168459,0.15391406179489314,0.21694303422200767,677,345,False,,complete
SISTER'S BEAUTY & NAIL SALON,3304 W KIEST BLVD,75233,barbershop_beauty,48113010806,2.0,5287,0.400431,0.5517146932524495,0.1538651317456514,0.1631576556917713,678,806,False,,complete
MIDTOWN BARBERS,13307 MONTFORT DR,75240,barbershop_beauty,48113013615,3.0,7195,0.331391,0.6124634973078427,0.153860998131371,0.24786632462239966,679,232,False,,complete
SMOKE HEAVEN,13311 MONTFORT DR,75240,convenience_corner_store,48113013615,3.0,7195,0.331391,0.6124634973078427,0.153860998131371,0.24786632462239966,680,233,False,,complete
WALGREENS #03886,4202 S CARRIER PARKWAY,75052,liquor_store,48113016414,1.0,4046,0.480265,0.5213997843322563,0.15385857135457529,0.11761257355832146,681,1648,False,,complete
WALGREENS #03956,1104 S WESTMORELAND RD,75211,grocery_food_mart,48113006402,2.0,6034,0.368137,0.5840281296565564,0.1538207526295484,0.1977315095011481,682,451,False,,complete
Ferguson Super Wash-n-Dry,10355 Ferguson Road,,laundromat,48113012702,2.0,4901,0.420333,0.6321026779783646,0.1535356917650009,0.1745259828096928,683,656,False,,complete
TOM THUMB #2642,5809 E LOVERS LANE,75206,liquor_store,48113007909,3.0,8909,0.294224,0.40963337350026974,0.15349732022943155,0.2001369423864831,684,436,False,,complete
DOLLAR GENERAL STORE #4515,508 N CARRIER PKWY,75050,liquor_store,48113015500,1.0,3186,0.570621,0.7158312249255363,0.15333705089498398,0.12921713744185717,685,1427,False,,complete
NUEVA FRUTERIA Y MAS,7909 LAKE JUNE RD,75217,convenience_corner_store,48113009105,1.0,4415,0.450777,0.6314345997531512,0.15333653240452982,0.1570450970056301,686,928,False,,complete
AFC SUSHI,5809 E LOVERS LN Ste:130,75206,grocery_food_mart,48113007909,3.0,8889,0.294224,0.40963337350026974,0.15315273089229062,0.1996876507883543,687,440,False,,complete
JOY'S DONUT,3502 SIMPSON STUART RD Ste:400,75241,convenience_corner_store,48113020200,1.0,4394,0.451648,0.6390124541819242,0.1530350321059065,0.15826563367543825,688,900,False,,complete
POLO CLEANERS,8989 FOREST LN Ste:142,75243,laundromat,48113007805,2.0,6239,0.359446,0.5539291654358188,0.15298497698380348,0.19335291836034316,689,475,False,,complete
HALL'S HONEY FRIED CHICKEN - CW2,4105 W CAMP WISDOM RD,75237,convenience_corner_store,48113010903,2.0,5153,0.405548,0.661845259511921,0.1529131069180327,0.19255610737176893,690,479,False,,complete
QUALITY LICENSING CORP. (STORE #5021),2275 GUS THOMASSON RD,75228,liquor_store,48113012702,2.0,4879,0.420333,0.6321026779783646,0.15284648849651894,0.17374255664731508,691,665,False,,complete
ADAMS APPLICANCES,1102 S EWING AVE,75216,convenience_corner_store,48113021000,1.0,3842,0.495881,0.7603398917735704,0.15280813339434696,0.16592756882681403,692,763,False,,complete
CLARK ROAD ACE HARDWARE LLC,7586 Mountain Creek Pkwy,75249,liquor_store,48113016511,1.0,4247,0.46188,0.5745644328835816,0.1527732367956635,0.13679734817005187,693,1307,False,,complete
7-ELEVEN CONVENIENCE STORE # 22788B,5365 SPRING VALLEY ROAD,75254,liquor_store,48113013624,3.0,11057,0.263691,0.3399824983049027,0.1527649191489926,0.20288393253399953,694,419,False,,complete
QUIKTRIP #953,1110 N BELT LINE RD,75050,liquor_store,48113014406,1.0,4577,0.438517,0.6620988477111875,0.15268983551560752,0.17110085725162133,695,712,False,,complete
SALON SUSY CUTS & STYLES,1639 S BUCKNER BLVD Ste:801,75217,barbershop_beauty,48113009105,1.0,4396,0.450777,0.6314345997531512,0.15267664698761338,0.1563692517410532,696,939,False,,complete
LA MICHOACANA MEAT MARKET D#27,2004 E BELT LINE ROAD,75006,liquor_store,48113013729,2.0,4964,0.415107,0.5538596562463778,0.1526092311550584,0.1538189905756545,697,978,False,,complete
LUIS TACO TO GO,6412 SKILLMAN ST,75231,convenience_corner_store,48113007809,2.0,5965,0.368929,0.4963180023004522,0.15258991732974564,0.16455508505501998,698,786,False,,complete
ICE BOX BEVERAGES,6410 SKILLMAN STREET,75231,liquor_store,48113007809,2.0,5965,0.368929,0.4963180023004522,0.15258991732974564,0.16455508505501998,699,787,False,,complete
Circle ON,207 S Clark Rd,75104,liquor_store,48113016626,1.0,3497,0.53001,0.6255513538096666,0.15242867876023172,0.12317539991601846,700,1537,False,,complete
NURSERY FOOD MART,1140 S NURSERY RD,75060,liquor_store,48113015001,2.0,5545,0.385911,0.6129229354660073,0.15237284780203472,0.19117468814571242,701,492,False,,complete
PARAGON CLEANERS,5365 SPRING VALLEY RD Ste:134,75254,laundromat,48113013624,3.0,11027,0.263691,0.3399824983049027,0.15235043533109718,0.2023334651399487,702,425,False,,complete
A MOTION FOOD MART,829 S CORINTH STREET RD,75203,liquor_store,48113021000,1.0,3829,0.495881,0.7603398917735704,0.1522910834895769,0.16536612728731673,703,767,False,,complete
BEST FOR LESS,1066 PIONEER RD,75149,liquor_store,48113017312,2.0,5626,0.3822,0.45461682752307464,0.15226467379037753,0.14134002878998952,704,1202,False,,complete
CVS/PHARMACY #6775,701 E MAIN ST,75050,liquor_store,48113015500,1.0,3162,0.570621,0.7158312249255363,0.1521819695323099,0.12824375034248348,705,1441,False,,complete
DS ELAM MART,12300 Elam Rd,75180,liquor_store,48113017204,2.0,4848,0.420792,0.6400226410323856,0.15212410116822092,0.17490745457602655,706,652,False,,complete
Amigos Latinos,10818 Dennis Rd Suite 103,75229,liquor_store,48113009611,2.0,4884,0.418371,0.5555152706469191,0.15193189078718697,0.15181784083509797,707,1009,False,,complete
CVS/PHARMACY #7739,10306 FERGUSON RD,75228,liquor_store,48113012502,2.0,5104,0.406083,0.5495146281506247,0.15176431574560942,0.1568467178946181,708,929,False,,complete
"THE PHONE BROTHERS, LLC",1222 S BUCKNER BLVD Ste:150,75217,convenience_corner_store,48113009301,1.0,3915,0.486844,0.6553329109110991,0.15175638914671957,0.14478826265283487,709,1143,False,,complete
ACCESSORIES & MORE,10333 DENTON DR Ste:2,75220,convenience_corner_store,48113009900,2.0,4623,0.433542,0.5594792586308812,0.15165325918191255,0.14478757912313367,710,1144,False,,complete
LAS HAMACAS,10333 DENTON DR  #7,75220,liquor_store,48113009900,2.0,4623,0.433542,0.5594792586308812,0.15165325918191255,0.14478757912313367,711,1145,False,,complete
HOWDYS EXPRESS,1100 PIONEER ROAD,75149,liquor_store,48113017312,2.0,5597,0.3822,0.45461682752307464,0.1514798043378498,0.1406114719405566,712,1217,False,,complete
Super Guanaco Express,2309 Gus Thomasson Road,,convenience_corner_store,48113012702,2.0,4835,0.420333,0.6321026779783646,0.15146808195955505,0.17217570432255963,713,692,False,,complete
7-ELEVEN CONVENIENCE STORE #20947A,4901 GUS THOMASSON RD,75150,liquor_store,48113012501,2.0,5676,0.378808,0.373369614488947,0.15146556999739363,0.11534628807495555,714,1691,False,,complete
Kindred Spirits & Wine,3578 W Airport Fwy,75062,liquor_store,48113014407,1.0,4550,0.437827,0.7726399853089242,0.15143813852097332,0.1998115330547144,715,439,False,,complete
LOVELY MART,3249 FOREST LN,75042,liquor_store,48113019013,1.0,3445,0.533263,0.8680196140759859,0.15141488582272802,0.17070181767934361,716,720,False,,complete
FATHER & SON TOBACCO STORE,3225 FOREST LN,75042,liquor_store,48113019013,1.0,3445,0.533263,0.8680196140759859,0.15141488582272802,0.17070181767934361,717,721,False,,complete
Main St Chevron,525 W Main St,75050,liquor_store,48113015500,1.0,3145,0.570621,0.7158312249255363,0.15136378690041577,0.12755426781376045,718,1447,False,,complete
ADVANCED AUTO PARTS,1685 S BUCKNER BLVD,75217,grocery_food_mart,48113009105,1.0,4358,0.450777,0.6314345997531512,0.15135687615378052,0.15501756121189944,719,961,False,,complete
DECORASIONES Y MAS,818 W JEFFERSON BLVD Ste:B,75208,convenience_corner_store,48113005000,2.0,5888,0.36994,0.6725108601797917,0.15128566074089875,0.22373220984749836,720,322,False,,complete
DBA ORALIA'S POT'S,8320 LAKE JUNE RD,75217,convenience_corner_store,48113009202,1.0,3889,0.4879,0.7292705620349698,0.1512076610179285,0.16081763855155648,721,865,False,,complete
Family Dollar #31006,3451 N Town East Blvd,75150,liquor_store,48113017806,2.0,4649,0.430786,0.5440872385728756,0.15107381647457577,0.14137354302453647,722,1201,False,,complete
Going Concern Enterprises LLC,2903 Royal Ln,75229,liquor_store,48113009611,2.0,4852,0.418371,0.5555152706469191,0.15093643204329057,0.15082312934723494,723,1027,False,,complete
VIVA FOOD,535 N PLANO ROAD,75042,liquor_store,48113019045,2.0,5490,0.386024,0.6097097709657308,0.15093083730994258,0.18823609302614486,724,514,False,,complete
LA MICHOACANA SUPERMARKET #39,950 W Centerville Rd Suite B,75041,liquor_store,48113018127,2.0,4641,0.430934,0.621629061976121,0.15089063484797008,0.1623950626002265,725,825,False,,complete
El Catrin Barber & Shave Parlor,1103 South Josey Lane,75006,barbershop_beauty,48113013729,2.0,4906,0.415107,0.5538596562463778,0.1508261257144876,0.1520217501539406,726,1002,False,,complete
1 ST STOP,4100 GUS THOMASSON RD,75150,liquor_store,48113018002,2.0,5290,0.394928,0.5599306290232793,0.15069808227217976,0.16581842133743244,727,765,False,,complete
AK C Store,7995 Lyndon B Johnson Fwy STE 110,75251,liquor_store,48113013610,2.0,5224,0.39803,0.543593246825866,0.15062948658877248,0.15870648972035428,728,888,False,,complete
Deez smoke 4 less,2915 Esters Rd,75062,liquor_store,48113014148,2.0,5472,0.385818,0.5567287863668202,0.15030996679051087,0.17048804285161007,729,723,False,,complete
QUIKTRIP #924,102 E CAMP WISDOM,75116,liquor_store,48113016516,2.0,4746,0.423384,0.6153461866691218,0.15029869213844918,0.16430718379994702,730,791,False,,complete
BIG D FOOD STORE,11555 FERGUSON RD STE 100,75228,liquor_store,48113012601,3.0,7049,0.330755,0.5849961780479461,0.1502376898025208,0.2313958267030267,731,293,False,,complete
OLMO MARKET,2111 S EDGEFIELD AVE,75224,convenience_corner_store,48113006302,2.0,5992,0.364317,0.4631962633485328,0.15019122241524846,0.15357261364762476,732,981,False,45,complete
BIRRIERIA AGUINAGA,507 E MAIN ST,75050,liquor_store,48113015500,1.0,3118,0.570621,0.7158312249255363,0.1500643203674074,0.12645920732696506,733,1465,False,,complete
BARNES BRIDGE ENTERTAINMENT,1709 BARNES BRIDGE RD,75228,other_storefront,48113012701,2.0,4806,0.419182,0.6768378354736461,0.1499411872689348,0.18384717816235135,734,556,False,,complete
LITTLE CAESARS PAZZA 1617-0013,3215 KIRNWOOD DR Ste:115,75237,convenience_corner_store,48113016635,1.0,3826,0.490644,0.7316371823577514,0.14993181822021104,0.1587475083867638,735,887,False,,complete
CARNITAS LA PRIMERA MEAT MARKET,8721 LAKE JUNE ROAD,75217,liquor_store,48113009203,2.0,4758,0.421646,0.6378891065401504,0.14975426240507894,0.17106056705608944,736,715,False,,complete
